code-barres,"date création exemplaire","date dernier retour exemplaire","nb prêts","code collection",lib1,lib2,lib3,lib4
C0005794621,2014-06-19,2015-05,16,JBDZZZZ,Jeunesse,"Bandes dessinées","Bandes dessinées enfants",
C0005530519,2013-07-20,2016-09,47,JBDSRZZ,Jeunesse,"Bandes dessinées",Séries,
C0005530381,2013-07-20,,8,J09,Jeunesse,BD,,
C0005833160,2013-08-24,2016-06,19,JROROZZ,Jeunesse,Romans,"Romans pour enfants",
C0005832507,2013-08-30,,6,J11,Jeunesse,Documentaires,,
C0005833214,2013-08-24,2016-07,29,JRORMZZ,Jeunesse,Romans,"Premiers romans",
C0005833269,2013-08-24,2015-10,10,JRORMZZ,Jeunesse,Romans,"Premiers romans",
C0005656967,2013-10-18,2016-11,30,JROROZZ,Jeunesse,Romans,"Romans pour enfants",
C0005833733,2013-08-24,2015-09,13,JROROZZ,Jeunesse,Romans,"Romans pour enfants",
C0005831807,2013-08-31,2014-10,6,JABPFAF,Jeunesse,Albums,"Albums petits enfants",
C0005832880,2013-08-27,2015-02,9,JABPFAF,Jeunesse,Albums,"Albums petits enfants",
C0005831685,2013-08-31,2014-12,8,JABPFAF,Jeunesse,Albums,"Albums petits enfants",
C0005830657,2013-09-04,2016-11,34,JABPFAF,Jeunesse,Albums,"Albums petits enfants",
C0005830640,2013-09-04,2016-06,24,JABPFAF,Jeunesse,Albums,"Albums petits enfants",
C0005823307,2013-11-22,2015-01,9,JABPFAF,Jeunesse,Albums,"Albums petits enfants",
C0005859412,2013-10-03,2014-11,8,JBDZZZZ,Jeunesse,"Bandes dessinées","Bandes dessinées enfants",
C0005859450,2013-10-03,2016-06,45,JBDSRZZ,Jeunesse,"Bandes dessinées",Séries,
C0005827213,2013-10-03,2016-02,30,JBDSRZZ,Jeunesse,"Bandes dessinées",Séries,
C0005827411,2013-10-03,2014-07,9,JBDZZZZ,Jeunesse,"Bandes dessinées","Bandes dessinées enfants",
C0005827350,2013-10-03,2015-03,11,JBDZZZZ,Jeunesse,"Bandes dessinées","Bandes dessinées enfants",
C0005827343,2013-10-03,2016-08,26,JBDZZZZ,Jeunesse,"Bandes dessinées","Bandes dessinées enfants",
C0005825585,2013-10-16,2016-06,26,JABPFAF,Jeunesse,Albums,"Albums petits enfants",
C0005825998,2013-10-16,2016-10,31,JABCTEF,Jeunesse,Albums,"Contes pour enfants",
C0005826155,2013-10-16,2015-04,19,JABPFAF,Jeunesse,Albums,"Albums petits enfants",
C0005826148,2013-10-16,2016-03,29,JABPFAF,Jeunesse,Albums,"Albums petits enfants",
C0005199799,2014-01-10,2015-05,13,JABPFAF,Jeunesse,Albums,"Albums petits enfants",
C0005674718,2013-10-18,2015-11,19,JABPFAF,Jeunesse,Albums,"Albums petits enfants",
C0005825400,2013-10-16,2016-09,32,JABPFAF,Jeunesse,Albums,"Albums petits enfants",
C0005670482,2013-11-12,2016-02,15,JDT30ZZ,Jeunesse,Documentaires,"Société (enfants)",
C0005670284,2013-11-12,2016-06,13,JDT50ZZ,Jeunesse,Documentaires,"Sciences / Animaux (enfants)",
C0005670277,2013-11-12,2015-02,13,JDTPFZZ,Jeunesse,Documentaires,"Documentaires pour petits enfants",
C0005672134,2013-11-22,2015-06,17,JABPFAF,Jeunesse,Albums,"Albums petits enfants",
C0005823857,2013-11-22,2015-11,17,JABPFAF,Jeunesse,Albums,"Albums petits enfants",
C0005672370,2013-11-22,2015-03,11,JABPFAF,Jeunesse,Albums,"Albums petits enfants",
C0005669752,2013-11-26,2015-12,18,JABLPZZ,Jeunesse,Albums,"Livres précieux",
C0005669738,2013-11-26,2016-05,14,JABLPZZ,Jeunesse,Albums,"Livres précieux",
C0005670055,2013-11-27,2016-04,17,JABPFAF,Jeunesse,Albums,"Albums petits enfants",
C0005793655,2014-06-20,2014-11,3,JDT50ZZ,Jeunesse,Documentaires,"Sciences / Animaux (enfants)",
C0005669554,2013-11-27,2014-10,5,JDT70ZZ,Jeunesse,Documentaires,"Activités manuelles / Arts (enfants)",
C0005669523,2013-11-27,2014-12,12,JDT50ZZ,Jeunesse,Documentaires,"Sciences / Animaux (enfants)",
C0005857067,2014-01-07,2016-06,12,JABLPZZ,Jeunesse,Albums,"Livres précieux",
C0005856909,2014-01-07,2016-02,18,JABPFAF,Jeunesse,Albums,"Albums petits enfants",
C0005642076,2014-03-08,2016-02,24,JBDSRZZ,Jeunesse,"Bandes dessinées",Séries,
C0005820818,2013-12-12,2015-12,23,JBDZZZZ,Jeunesse,"Bandes dessinées","Bandes dessinées enfants",
C0005652891,2013-12-13,2016-03,26,JBDSRZZ,Jeunesse,"Bandes dessinées",Séries,
C0005652853,2013-12-13,2014-10,16,JBDZZZZ,Jeunesse,"Bandes dessinées","Bandes dessinées enfants",
C0005652846,2013-12-13,2015-02,15,JBDZZZZ,Jeunesse,"Bandes dessinées","Bandes dessinées enfants",
C0006017255,2014-05-13,2014-12,9,JBDZZZZ,Jeunesse,"Bandes dessinées","Bandes dessinées enfants",
C0005649143,2013-12-19,2015-07,16,JBDZZZZ,Jeunesse,"Bandes dessinées","Bandes dessinées enfants",
C0005851454,2014-02-21,2016-05,29,JCIFEF1,Jeunesse,Cinéma,Films,"A partir de 6 ans"
C0005857319,2014-01-03,2016-08,20,JROROZZ,Jeunesse,Romans,"Romans pour enfants",
C0005857333,2014-01-03,2015-06,15,JRORMZZ,Jeunesse,Romans,"Premiers romans",
C0005856800,2014-01-11,2016-05,22,JROROZZ,Jeunesse,Romans,"Romans pour enfants",
C0005645428,2014-01-21,2016-01,18,JABLPZZ,Jeunesse,Albums,"Livres précieux",
C0005645503,2014-01-21,,4,J28,Jeunesse,Albums,"Livres précieux",
C0005645589,2014-01-18,2016-05,28,JABPFAF,Jeunesse,Albums,"Albums petits enfants",
C0005134236,2014-03-29,,1,J14,Jeunesse,Albums,Langues,
C0005880539,2014-03-11,2016-02,22,JROROZZ,Jeunesse,Romans,"Romans pour enfants",
C0005644094,2014-02-15,2015-04,7,JABPFAF,Jeunesse,Albums,"Albums petits enfants",
C0005643950,2014-02-15,2016-01,15,JABPFAF,Jeunesse,Albums,"Albums petits enfants",
C0005644049,2014-02-15,2016-05,15,JABPFAF,Jeunesse,Albums,"Albums petits enfants",
C0005135038,2014-04-01,2015-07,11,JBDZZZZ,Jeunesse,"Bandes dessinées","Bandes dessinées enfants",
C0005135258,2014-04-03,2015-12,31,JBDMGZZ,Jeunesse,"Bandes dessinées",Mangas,
C0005137072,2014-04-08,2015-01,12,JBDZZZZ,Jeunesse,"Bandes dessinées","Bandes dessinées enfants",
C0005642465,2014-03-08,2015-12,17,JBDSRZZ,Jeunesse,"Bandes dessinées",Séries,
C0005642373,2014-03-08,2015-07,23,JBDZZZZ,Jeunesse,"Bandes dessinées","Bandes dessinées enfants",
C0005642083,2014-03-07,2016-03,30,JBDZZZZ,Jeunesse,"Bandes dessinées","Bandes dessinées enfants",
C0005642304,2014-03-07,2015-01,9,JBDZZZZ,Jeunesse,"Bandes dessinées","Bandes dessinées enfants",
C0005803453,2014-03-29,2014-08,7,J32,Jeunesse,"Presse jeunesse",,
C0005136416,2014-04-08,2015-03,6,JRORMZZ,Jeunesse,Romans,"Premiers romans",
C0005878482,2014-05-31,2014-09,3,JROROZZ,Jeunesse,Romans,"Romans pour enfants",
C0005136490,2014-04-08,2015-10,13,JROROZZ,Jeunesse,Romans,"Romans pour enfants",
C0005136521,2014-04-08,2015-07,12,JROROZZ,Jeunesse,Romans,"Romans pour enfants",
C0005138696,2014-04-12,2016-09,18,JABPFAF,Jeunesse,Albums,"Albums petits enfants",
C0005138175,2014-04-15,2016-01,7,JABLPZZ,Jeunesse,Albums,"Livres précieux",
C0005138442,2014-04-12,2015-10,10,JABPFAF,Jeunesse,Albums,"Albums petits enfants",
C0005138109,2014-04-15,2016-06,22,JABPFAF,Jeunesse,Albums,"Albums petits enfants",
C0005138345,2014-04-12,2015-03,8,JABPFAF,Jeunesse,Albums,"Albums petits enfants",
C0005138248,2014-04-15,2016-06,21,JABPFAF,Jeunesse,Albums,"Albums petits enfants",
C0005800452,2014-05-23,2015-04,12,JABPFAF,Jeunesse,Albums,"Albums petits enfants",
C0005800346,2014-05-23,2016-03,23,JABPFAF,Jeunesse,Albums,"Albums petits enfants",
C0005800315,2014-05-23,2015-10,15,JABPFAF,Jeunesse,Albums,"Albums petits enfants",
C0005800469,2014-05-23,2014-11,8,JABPFAF,Jeunesse,Albums,"Albums petits enfants",
C0005800407,2014-05-23,2016-10,33,JABPFAF,Jeunesse,Albums,"Albums petits enfants",
C0005800391,2014-05-23,2014-09,6,JABPFAF,Jeunesse,Albums,"Albums petits enfants",
C0006017392,2014-05-13,2014-11,5,JBDZZZZ,Jeunesse,"Bandes dessinées","Bandes dessinées enfants",
C0006019075,2014-04-30,2015-02,11,JBDZZZZ,Jeunesse,"Bandes dessinées","Bandes dessinées enfants",
C0005796403,2014-06-10,2015-09,9,JABLPZZ,Jeunesse,Albums,"Livres précieux",
C0005796328,2014-06-20,2016-04,23,JRORMZZ,Jeunesse,Romans,"Premiers romans",
C0006014612,2014-05-14,2015-07,7,JDT90ZZ,Jeunesse,Documentaires,"Géographie / Histoire (enfants)",
C0005799954,2014-05-24,2015-01,6,JDT60ZZ,Jeunesse,Documentaires,"Santé / Cuisine / Jeux et sports (enfants)",
C0005798650,2014-06-03,2016-05,35,JRORMZZ,Jeunesse,Romans,"Premiers romans",
C0005793822,2014-06-20,2016-10,24,JDTPFZZ,Jeunesse,Documentaires,"Documentaires pour petits enfants",
C0005793419,2014-06-20,2015-05,10,JDT50ZZ,Jeunesse,Documentaires,"Sciences / Animaux (enfants)",
C0006016616,2014-05-23,2015-02,2,JBDZZZZ,Jeunesse,"Bandes dessinées","Bandes dessinées enfants",
C0005796113,2014-06-10,2016-04,9,JABPFAF,Jeunesse,Albums,"Albums petits enfants",
C0005645190,2014-07-01,2016-09,42,JABEFAE,Jeunesse,Albums,"Albums pour enfants",
C0005956159,2014-08-02,2016-04,29,JABEFAE,Jeunesse,Albums,"Albums pour enfants",
C0005955466,2014-08-02,2015-11,8,JABPFAF,Jeunesse,Albums,"Albums petits enfants",
C0005955657,2014-08-02,2015-02,2,JABLPZZ,Jeunesse,Albums,"Livres précieux",
C0005955992,2014-08-02,2015-10,12,JABPFAF,Jeunesse,Albums,"Albums petits enfants",
C0005956012,2014-08-02,2016-03,15,JABPFAF,Jeunesse,Albums,"Albums petits enfants",
C0005955985,2014-08-02,2015-04,8,JABPFAF,Jeunesse,Albums,"Albums petits enfants",
C0005956005,2014-08-02,2015-04,8,JABPFAF,Jeunesse,Albums,"Albums petits enfants",
C0005955800,2014-08-02,2015-09,11,JABPFAF,Jeunesse,Albums,"Albums petits enfants",
C0005895755,2014-07-05,2015-10,14,JROROZZ,Jeunesse,Romans,"Romans pour enfants",
C0005887613,2014-07-05,2016-06,14,JABLPZZ,Jeunesse,Albums,"Livres précieux",
C0005898213,2014-07-05,2015-10,12,JBDSRZZ,Jeunesse,"Bandes dessinées",Séries,
C0006005894,2014-07-18,2014-12,6,J32,Jeunesse,"Presse jeunesse",,
C0005686315,2014-07-25,2014-09,1,J32,Jeunesse,"Presse jeunesse",,
C0005957323,2014-07-30,2016-03,20,JBDZZZZ,Jeunesse,"Bandes dessinées","Bandes dessinées enfants",
C0005957460,2014-08-01,2015-05,5,JBDZZZZ,Jeunesse,"Bandes dessinées","Bandes dessinées enfants",
C0005957224,2014-08-01,2016-05,28,JBDZZZZ,Jeunesse,"Bandes dessinées","Bandes dessinées enfants",
C0005957101,2014-08-01,2016-11,28,JBDZZZZ,Jeunesse,"Bandes dessinées","Bandes dessinées enfants",
C0005957361,2014-08-01,2015-08,12,JBDZZZZ,Jeunesse,"Bandes dessinées","Bandes dessinées enfants",
C0006018276,2014-08-09,2016-02,23,JBDSRZZ,Jeunesse,"Bandes dessinées",Séries,
C0005895519,2014-08-14,2015-07,14,JABEFAE,Jeunesse,Albums,"Albums pour enfants",
C0005955190,2014-08-14,2015-04,9,JABPFAF,Jeunesse,Albums,"Albums petits enfants",
C0005895533,2014-08-14,2016-12,27,JABPFAF,Jeunesse,Albums,"Albums petits enfants",
C0005895113,2014-08-14,2016-05,22,JABPFAF,Jeunesse,Albums,"Albums petits enfants",
C0005898411,2014-08-16,2015-06,11,JBDZZZZ,Jeunesse,"Bandes dessinées","Bandes dessinées enfants",
C0005897957,2014-08-16,2016-02,19,JBDSRZZ,Jeunesse,"Bandes dessinées",Séries,
C0005898381,2014-08-16,2015-02,1,JBDZZZZ,Jeunesse,"Bandes dessinées","Bandes dessinées enfants",
C0005954698,2014-08-20,2016-05,18,JABPFAF,Jeunesse,Albums,"Albums petits enfants",
C0005898336,2014-08-22,2015-11,10,JBDSRZZ,Jeunesse,"Bandes dessinées",Séries,
C0005898206,2014-08-22,2015-07,10,JBDSRZZ,Jeunesse,"Bandes dessinées",Séries,
C0005898435,2014-08-22,2016-06,19,JBDSRZZ,Jeunesse,"Bandes dessinées",Séries,
C0005898244,2014-08-22,2016-06,23,JBDSRZZ,Jeunesse,"Bandes dessinées",Séries,
C0005898367,2014-08-22,2016-05,20,JBDSRZZ,Jeunesse,"Bandes dessinées",Séries,
C0005895342,2014-08-23,2015-01,5,JABPFAF,Jeunesse,Albums,"Albums petits enfants",
C0005895304,2014-08-23,2016-05,24,JABPFAF,Jeunesse,Albums,"Albums petits enfants",
C0005895397,2014-08-23,2015-03,7,JABPFAF,Jeunesse,Albums,"Albums petits enfants",
C0005895311,2014-08-23,2016-11,27,JABPFAF,Jeunesse,Albums,"Albums petits enfants",
C0005895335,2014-08-23,2015-11,18,JABPFAF,Jeunesse,Albums,"Albums petits enfants",
C0005895601,2014-08-23,2016-06,18,JROROZZ,Jeunesse,Romans,"Romans pour enfants",
C0005895694,2014-08-23,2016-07,18,JROROZZ,Jeunesse,Romans,"Romans pour enfants",
C0005895571,2014-08-23,2015-12,14,JROROZZ,Jeunesse,Romans,"Romans pour enfants",
C0005895687,2014-08-23,2015-03,4,JROROZZ,Jeunesse,Romans,"Romans pour enfants",
C0005895625,2014-08-23,2016-10,17,JROROZZ,Jeunesse,Romans,"Romans pour enfants",
C0006003418,2014-08-26,2015-04,6,J32,Jeunesse,"Presse jeunesse",,
C0005954285,2014-08-26,2016-10,32,JBDSRZZ,Jeunesse,"Bandes dessinées",Séries,
C0005954292,2014-08-26,2016-07,25,JBDSRZZ,Jeunesse,"Bandes dessinées",Séries,
C0006003364,2014-08-26,2016-01,11,J32,Jeunesse,"Presse jeunesse",,
C0006003333,2014-08-26,2016-11,27,J32,Jeunesse,"Presse jeunesse",,
C0006003036,2014-08-27,2015-01,4,J32,Jeunesse,"Presse jeunesse",,
C0005893843,2014-09-25,2016-09,21,JRORMZZ,Jeunesse,Romans,"Premiers romans",
C0005953295,2014-08-30,2016-07,10,JROROZZ,Jeunesse,Romans,"Romans pour enfants",
C0005787074,2014-09-10,2016-03,10,J32,Jeunesse,"Presse jeunesse",,
C0005787234,2014-09-10,2016-01,15,J32,Jeunesse,"Presse jeunesse",,
C0005878635,2014-09-11,2015-04,8,JABEFAE,Jeunesse,Albums,"Albums pour enfants",
C0005897858,2014-09-13,2016-10,39,JBDSRZZ,Jeunesse,"Bandes dessinées",Séries,
C0005887170,2014-10-03,2015-07,5,JABHLZZ,Jeunesse,Albums,"Contes en livre sonore",
C0005898138,2014-09-13,2016-03,12,JBDZZZZ,Jeunesse,"Bandes dessinées","Bandes dessinées enfants",
C0004159283,2014-09-13,2015-03,6,J32,Jeunesse,"Presse jeunesse",,
C0005954186,2014-09-17,2015-03,8,J32,Jeunesse,"Presse jeunesse",,
C0005897186,2014-09-17,2015-01,4,J32,Jeunesse,"Presse jeunesse",,
C0005897667,2014-09-17,2016-09,20,J32,Jeunesse,"Presse jeunesse",,
C0005897650,2014-09-17,2016-10,7,J32,Jeunesse,"Presse jeunesse",,
C0005897483,2014-09-17,2016-10,15,J32,Jeunesse,"Presse jeunesse",,
C0005980741,2014-09-19,2015-02,5,J32,Jeunesse,"Presse jeunesse",,
C0005786473,2014-09-19,2015-01,4,J32,Jeunesse,"Presse jeunesse",,
C0005980291,2014-09-23,2015-03,7,J32,Jeunesse,"Presse jeunesse",,
C0005887736,2014-09-25,2016-02,13,JABLPZZ,Jeunesse,Albums,"Livres précieux",
C0005895366,2014-09-26,2016-03,18,JABPFAF,Jeunesse,Albums,"Albums petits enfants",
C0005887729,2014-09-27,2016-02,12,JABPFEV,Jeunesse,Albums,Eveil,
C0005550791,2014-09-30,2015-05,8,JBDZZZZ,Jeunesse,"Bandes dessinées","Bandes dessinées enfants",
C0005670185,2014-08-30,2016-10,28,JABPFAF,Jeunesse,Albums,"Albums petits enfants",
C0005979202,2014-10-03,2014-11,2,J32,Jeunesse,"Presse jeunesse",,
C0005979073,2014-10-03,2016-01,11,J32,Jeunesse,"Presse jeunesse",,
C0005891856,2014-10-07,2016-07,16,JABEFAE,Jeunesse,Albums,"Albums pour enfants",
C0005753376,2014-10-07,2015-03,2,JABPFAF,Jeunesse,Albums,"Albums petits enfants",
C0005892143,2014-10-07,2016-03,18,JBDZZZZ,Jeunesse,"Bandes dessinées","Bandes dessinées enfants",
C0005891436,2014-10-07,2016-11,12,JABPFAF,Jeunesse,Albums,"Albums petits enfants",
C0005892273,2014-10-07,2016-10,37,JBDSRZZ,Jeunesse,"Bandes dessinées",Séries,
C0005891474,2014-10-07,2015-06,3,JABLPZZ,Jeunesse,Albums,"Livres précieux",
C0005978571,2014-10-08,2015-04,7,J32,Jeunesse,"Presse jeunesse",,
C0005891917,2014-10-10,2015-12,9,JBDZZZZ,Jeunesse,"Bandes dessinées","Bandes dessinées enfants",
C0005892204,2014-10-10,2016-03,12,JBDZZZZ,Jeunesse,"Bandes dessinées","Bandes dessinées enfants",
C0005891382,2014-10-10,2015-12,1,JABLPZZ,Jeunesse,Albums,"Livres précieux",
C0005519927,2014-10-10,2016-11,10,JABEFAE,Jeunesse,Albums,"Albums pour enfants",
C0005898343,2014-10-11,2016-02,15,JBDSRZZ,Jeunesse,"Bandes dessinées",Séries,
C0005978342,2014-10-14,2015-03,7,J32,Jeunesse,"Presse jeunesse",,
C0005978298,2014-10-14,2014-12,2,J32,Jeunesse,"Presse jeunesse",,
C0005978281,2014-10-14,2015-01,2,J32,Jeunesse,"Presse jeunesse",,
C0005978113,2014-10-14,2015-06,5,J32,Jeunesse,"Presse jeunesse",,
C0005978090,2014-10-14,2014-12,3,J32,Jeunesse,"Presse jeunesse",,
C0005977819,2014-10-14,2015-06,6,J32,Jeunesse,"Presse jeunesse",,
C0005753734,2014-10-15,2015-01,2,JABPFAF,Jeunesse,Albums,"Albums petits enfants",
C0005753345,2014-10-15,2016-05,18,JABPFEV,Jeunesse,Albums,Eveil,
C0005753369,2014-10-15,2016-12,22,JABPFIP,Jeunesse,Albums,"Imagiers petits enfants",
C0005753642,2014-10-15,2015-11,10,JABPFIP,Jeunesse,Albums,"Imagiers petits enfants",
C0005753659,2014-10-15,2016-10,24,JABPFIP,Jeunesse,Albums,"Imagiers petits enfants",
C0005977093,2014-10-18,2015-01,3,J32,Jeunesse,"Presse jeunesse",,
C0005977055,2014-10-18,2015-12,3,J32,Jeunesse,"Presse jeunesse",,
C0005976485,2014-10-22,2015-09,6,J32,Jeunesse,"Presse jeunesse",,
C0005976416,2014-10-22,2016-01,11,J32,Jeunesse,"Presse jeunesse",,
C0005887552,2014-10-24,2016-11,39,JABPFAF,Jeunesse,Albums,"Albums petits enfants",
C0005751990,2014-12-06,2016-09,12,JDT90ZZ,Jeunesse,Documentaires,"Géographie / Histoire (enfants)",
C0005002879,2014-11-13,2015-12,12,JABPFAF,Jeunesse,Albums,"Albums petits enfants",
C0005756827,2014-11-18,2016-08,11,JROROZZ,Jeunesse,Romans,"Romans pour enfants",
C0005973712,2014-11-18,2015-06,5,J32,Jeunesse,"Presse jeunesse",,
C0005881147,2014-11-21,2016-05,11,JBDMGZZ,Jeunesse,"Bandes dessinées",Mangas,
C0005880942,2014-11-21,2016-11,33,JBDSRZZ,Jeunesse,"Bandes dessinées",Séries,
C0005880928,2014-11-21,2016-10,30,JBDSRZZ,Jeunesse,"Bandes dessinées",Séries,
C0005881413,2014-11-22,2016-11,13,JPOZZZZ,Jeunesse,Poésie,,
C0005754687,2014-11-25,2015-06,4,JDT50ZZ,Jeunesse,Documentaires,"Sciences / Animaux (enfants)",
C0005544141,2014-12-06,2015-08,8,J32,Jeunesse,"Presse jeunesse",,
C0005753499,2014-12-06,2015-09,8,JABPFEV,Jeunesse,Albums,Eveil,
C0005776078,2014-12-18,2015-05,1,JROROZZ,Jeunesse,Romans,"Romans pour enfants",
C0005775859,2014-12-19,2016-04,17,JBDSRZZ,Jeunesse,"Bandes dessinées",Séries,
C0005775835,2014-12-19,2015-05,3,JBDZZZZ,Jeunesse,"Bandes dessinées","Bandes dessinées enfants",
C0005775804,2014-12-19,2016-07,24,JBDSRZZ,Jeunesse,"Bandes dessinées",Séries,
C0005747252,2014-12-23,2016-11,24,JBDSRZZ,Jeunesse,"Bandes dessinées",Séries,
C0005956319,2014-12-26,2016-02,15,JABEFAE,Jeunesse,Albums,"Albums pour enfants",
C0004934332,2014-12-27,2015-01,1,J32,Jeunesse,"Presse jeunesse",,
C0005749003,2015-01-13,2016-03,10,JABPFEV,Jeunesse,Albums,Eveil,
C0005743636,2015-01-16,2015-12,9,JABPFEV,Jeunesse,Albums,Eveil,
C0005743292,2015-01-17,2016-03,4,JABLPZZ,Jeunesse,Albums,"Livres précieux",
C0005772926,2015-01-21,2016-08,17,JABPFEV,Jeunesse,Albums,Eveil,
C0005772940,2015-01-21,2016-09,19,JABPFEV,Jeunesse,Albums,Eveil,
C0005743322,2015-01-21,2016-05,16,JABPFAF,Jeunesse,Albums,"Albums petits enfants",
C0005743414,2015-01-21,,,JABLPZZ,Jeunesse,Albums,"Livres précieux",
C0005742080,2015-01-30,2016-03,5,JABPFIP,Jeunesse,Albums,"Imagiers petits enfants",
C0005737611,2015-01-31,2016-11,5,J32,Jeunesse,"Presse jeunesse",,
C0005741953,2015-01-31,2016-09,22,JABPFIP,Jeunesse,Albums,"Imagiers petits enfants",
C0005741878,2015-01-31,2016-09,17,JROROZZ,Jeunesse,Romans,"Romans pour enfants",
C0005741816,2015-01-31,2015-10,4,JABPFCO,Jeunesse,Albums,Comptines,
C0005741786,2015-01-31,2016-03,13,JABPFEV,Jeunesse,Albums,Eveil,
C0005770809,2015-02-03,2016-11,17,JABPFEV,Jeunesse,Albums,Eveil,
C0005741588,2015-02-06,2016-03,7,JABPFEV,Jeunesse,Albums,Eveil,
C0005773152,2015-02-10,2016-10,13,JBDMGZZ,Jeunesse,"Bandes dessinées",Mangas,
C0005740864,2015-02-13,2016-04,14,JABPFIP,Jeunesse,Albums,"Imagiers petits enfants",
C0005740819,2015-02-13,2016-03,12,JABCTEF,Jeunesse,Albums,"Contes pour enfants",
C0005948680,2015-02-18,2016-12,22,JBDSRZZ,Jeunesse,"Bandes dessinées",Séries,
C0005735846,2015-02-24,2016-11,7,J32,Jeunesse,"Presse jeunesse",,
C0005733163,2015-03-11,2015-05,1,J32,Jeunesse,"Presse jeunesse",,
C0005765966,2015-03-17,2016-09,21,JBDSRZZ,Jeunesse,"Bandes dessinées",Séries,
C0005766031,2015-03-17,2016-04,14,JBDSRZZ,Jeunesse,"Bandes dessinées",Séries,
C0005765942,2015-03-17,2016-01,15,JBDSRZZ,Jeunesse,"Bandes dessinées",Séries,
C0005765997,2015-03-17,2016-06,16,JBDSRZZ,Jeunesse,"Bandes dessinées",Séries,
C0005765553,2015-03-17,2016-04,13,JBDSRZZ,Jeunesse,"Bandes dessinées",Séries,
C0005765720,2015-03-20,2016-09,16,JBDPBZZ,Jeunesse,"Bandes dessinées","Premières BD",
C0005914234,2015-03-20,2015-12,8,JBDSRZZ,Jeunesse,"Bandes dessinées",Séries,
C0005938490,2015-04-07,2016-04,5,JABPFEV,Jeunesse,Albums,Eveil,
C0005938476,2015-04-07,2016-11,18,JABEFAE,Jeunesse,Albums,"Albums pour enfants",
C0005914166,2015-04-07,2016-02,12,JBDSRZZ,Jeunesse,"Bandes dessinées",Séries,
C0005914173,2015-04-07,2016-10,20,JBDSRZZ,Jeunesse,"Bandes dessinées",Séries,
C0005742547,2015-04-07,2016-02,9,JBDSRZZ,Jeunesse,"Bandes dessinées",Séries,
C0005938247,2015-04-07,2016-10,10,JABPFEV,Jeunesse,Albums,Eveil,
C0005937301,2015-04-14,2016-09,17,JROROZZ,Jeunesse,Romans,"Romans pour enfants",
C0005717774,2015-04-15,2016-05,16,JBDMGZZ,Jeunesse,"Bandes dessinées",Mangas,
C0005937714,2015-04-15,2016-08,13,JBDMGZZ,Jeunesse,"Bandes dessinées",Mangas,
C0005937608,2015-04-17,2016-07,20,JBDMGZZ,Jeunesse,"Bandes dessinées",Mangas,
C0005937547,2015-04-17,2016-08,11,JBDMGZZ,Jeunesse,"Bandes dessinées",Mangas,
C0005936892,2015-04-17,2016-10,21,JBDSRZZ,Jeunesse,"Bandes dessinées",Séries,
C0005936861,2015-04-17,2016-04,17,JBDSRZZ,Jeunesse,"Bandes dessinées",Séries,
C0005717392,2015-04-25,2016-10,5,JBDMGZZ,Jeunesse,"Bandes dessinées",Mangas,
C0005715718,2015-04-25,2016-05,7,JABPFEV,Jeunesse,Albums,Eveil,
C0005936694,2015-04-25,2016-10,10,JABPFEV,Jeunesse,Albums,Eveil,
C0005717880,2015-05-06,2016-01,6,JBDZZZZ,Jeunesse,"Bandes dessinées","Bandes dessinées enfants",
C0005955404,2015-05-12,2016-06,14,JABEFAE,Jeunesse,Albums,"Albums pour enfants",
C0005715725,2015-05-13,2016-08,13,JROROZZ,Jeunesse,Romans,"Romans pour enfants",
C0005714407,2015-05-15,2016-04,7,JROROZZ,Jeunesse,Romans,"Romans pour enfants",
C0005714346,2015-05-15,2016-07,7,JROROZZ,Jeunesse,Romans,"Romans pour enfants",
C0005935239,2015-05-15,2016-03,13,JBDSRZZ,Jeunesse,"Bandes dessinées",Séries,
