294594,2017-02-04,2017-01-04,0,7
222509,2017-08-05,2014-06-30,4,0
281410,2016-12-31,2015-11-06,3,7
274336,2016-06-15,2015-02-18,15,9
268587,2016-06-06,2014-07-17,1,1
6568,2016-05-31,2014-06-30,1,3
288754,2016-08-24,2016-06-24,1,3
279670,2017-04-30,2015-10-06,4,2
281437,2017-06-24,2015-11-10,2,1
246647,2016-08-24,2014-06-30,0,1
266271,2017-09-07,2014-06-30,5,0
279868,2016-04-10,2015-10-08,4,6
285831,2016-10-27,2016-04-02,6,7
142144,2016-09-25,2014-06-30,4,6
276331,2016-04-15,2015-05-09,0,4
116351,2015-09-02,2014-06-30,1,0
202174,2015-09-08,2014-06-30,1,2
209054,2015-11-10,2014-06-30,0,2
208477,2017-07-29,2014-06-30,3,1
279143,2016-10-23,2015-09-23,11,5
295294,2017-03-14,2017-02-07,1,1
283299,2016-08-29,2016-01-05,6,8
295491,2017-03-08,2017-02-08,1,1
190138,2016-12-31,2014-06-30,2,3
281353,2017-07-29,2015-11-06,3,1
296596,2017-03-29,2017-03-23,0,5
291603,2016-12-15,2016-09-29,3,4
281442,2016-11-10,2015-11-10,2,3
189524,2015-12-29,2014-06-30,2,3
231235,2017-09-08,2014-06-30,6,1
294997,2017-07-20,2017-01-21,2,2
272548,2015-11-14,2014-12-04,3,7
249358,2017-01-11,2014-06-30,0,2
160515,2015-09-17,2014-06-30,1,0
297435,2017-08-31,2017-04-26,4,1
213429,2017-08-31,2014-06-30,22,5
271550,2016-05-14,2014-11-06,7,7
287875,2016-08-06,2016-06-01,1,6
267428,2015-09-12,2014-06-30,5,2
296569,2017-08-29,2017-03-23,7,0
265676,2017-08-08,2014-06-30,2,0
288368,2016-06-25,2016-06-14,0,5
213697,2016-05-20,2014-06-30,3,0
191171,2015-09-12,2014-06-30,2,2
294583,2017-03-11,2017-01-04,4,6
277293,2015-09-12,2015-06-05,2,2
298616,2017-07-15,2017-05-26,1,5
240969,2017-01-11,2014-06-30,6,4
294648,2017-03-03,2017-01-04,2,6
296754,2017-03-29,2017-03-25,0,6
296587,2017-05-12,2017-03-23,1,1
185016,2017-06-23,2014-06-30,2,3
287520,2016-06-13,2016-05-25,1,8
299873,2017-08-04,2017-07-11,1,1
285133,2016-04-03,2016-03-03,1,8
214402,2017-03-01,2014-06-30,5,6
286087,2016-08-24,2016-04-20,3,7
172445,2015-09-02,2014-06-30,0,3
289141,2016-12-23,2016-07-06,5,3
289493,2016-07-22,2016-07-19,2,5
295786,2017-03-19,2017-03-01,1,11
282837,2016-01-12,2015-12-12,1,7
209449,2016-10-04,2014-06-30,2,0
297996,2017-07-27,2017-05-06,2,0
271256,2016-06-06,2014-10-23,4,2
285209,2016-04-03,2016-03-03,1,3
271225,2016-06-25,2014-10-23,0,1
265447,2016-05-20,2014-06-30,4,3
295913,2017-04-27,2017-03-10,1,9
285160,2016-04-03,2016-03-03,2,7
278466,2015-11-04,2015-07-17,3,18
292974,2017-03-15,2016-11-18,3,6
248155,2017-01-28,2014-06-30,1,0
266066,2017-07-20,2014-06-30,2,1
297087,2017-07-29,2017-04-07,6,2
258468,2016-02-11,2014-06-30,5,3
113503,2015-07-10,2014-06-30,2,0
148021,2016-05-28,2014-06-30,1,2
297158,2017-08-25,2017-04-11,8,1
223006,2017-07-29,2014-06-30,1,1
295004,2017-09-08,2017-01-21,3,0
123640,2016-05-18,2014-06-30,3,0
203710,2015-09-17,2014-06-30,1,1
286415,2016-06-14,2016-04-29,1,9
183768,2016-12-02,2014-06-30,0,5
231209,2017-03-22,2014-06-30,6,5
282359,2016-02-26,2015-12-02,1,3
243703,2016-01-18,2014-06-30,4,3
273670,2015-07-31,2015-01-10,9,11
255569,2017-01-10,2014-06-30,3,3
278489,2016-07-19,2015-07-17,6,3
287504,2016-06-13,2016-05-25,1,5
258470,2015-10-23,2014-06-30,1,4
289777,2016-11-10,2016-07-28,3,0
268574,2017-01-16,2014-07-17,11,4
288571,2016-08-09,2016-06-17,5,7
201738,2016-05-13,2014-06-30,4,3
285085,2016-03-29,2016-03-03,1,6
296650,2017-04-19,2017-03-25,1,4
151110,2016-03-12,2014-06-30,3,0
205659,2016-06-11,2014-06-30,2,1
163314,2015-09-12,2014-06-30,0,3
265392,2016-06-08,2014-06-30,7,6
280525,2016-10-28,2015-10-20,1,0
282628,2016-06-06,2015-12-05,4,2
187211,2015-11-05,2014-06-30,1,1
140477,2016-09-15,2014-06-30,3,3
298623,2017-09-07,2017-05-26,1,1
298032,2017-06-11,2017-05-06,2,5
280374,2016-02-05,2015-10-16,2,3
276373,2017-04-11,2015-05-09,5,5
288565,2016-10-27,2016-06-17,6,7
219278,2016-06-21,2014-06-30,0,0
292967,2016-12-09,2016-11-18,1,10
287690,2016-10-07,2016-05-28,5,6
266252,2017-09-07,2014-06-30,1,1
175365,2016-08-29,2014-06-30,2,4
293347,2017-01-01,2016-11-29,1,1
279074,2015-12-16,2015-09-23,5,5
289066,2016-08-24,2016-07-05,2,7
290958,2016-10-18,2016-09-08,1,9
228112,2017-08-25,2014-06-30,2,1
288392,2016-07-11,2016-06-14,1,4
213410,2017-06-24,2014-06-30,3,1
292959,2017-01-01,2016-11-18,2,6
299888,2017-08-21,2017-07-11,2,1
162369,2015-08-23,2014-06-30,2,4
192678,2016-11-18,2014-06-30,0,2
277535,2015-09-02,2015-06-12,1,5
291300,2016-10-30,2016-09-21,1,11
288481,2016-06-24,2016-06-14,1,3
277120,2016-05-18,2015-05-30,16,12
152039,2016-11-18,2014-06-30,0,0
209508,2015-09-29,2014-06-30,1,0
262717,2016-10-29,2014-06-30,4,1
285354,2016-09-04,2016-03-10,9,8
290714,2017-07-02,2016-08-31,8,5
277580,2015-10-24,2015-06-19,8,47
268525,2017-05-30,2014-07-16,5,6
290930,2016-10-18,2016-09-08,1,4
292428,2017-02-28,2016-10-27,8,8
285334,2016-06-28,2016-03-10,5,8
278141,2016-02-12,2015-07-04,1,4
249692,2015-09-15,2014-06-30,2,3
206114,2015-07-31,2014-06-30,10,11
229070,2015-09-12,2014-06-30,3,5
278486,2015-09-17,2015-07-17,2,22
286448,2016-06-14,2016-04-29,1,7
285098,2016-03-29,2016-03-03,1,4
276711,2016-11-07,2015-05-21,3,1
286379,2017-03-13,2016-04-28,11,3
232161,2015-09-23,2014-06-30,3,0
246703,2017-03-15,2014-06-30,4,7
281393,2016-05-03,2015-11-06,6,3
182727,2015-11-04,2014-06-30,0,1
274074,2016-02-11,2015-01-28,8,6
290300,2016-11-04,2016-08-16,5,23
282331,2016-07-10,2015-12-02,6,8
273973,2015-11-25,2015-01-22,3,3
4342,2017-07-21,2014-06-30,2,1
263427,2015-09-12,2014-06-30,15,16
283201,2015-12-29,2015-12-26,0,7
263433,2017-05-23,2014-06-30,6,3
263495,2016-08-24,2014-06-30,6,3
209036,2016-05-17,2014-06-30,3,5
276664,2016-04-14,2015-05-21,4,0
295651,2017-03-21,2017-02-25,1,4
268070,2015-07-31,2014-07-04,6,2
285514,2016-04-12,2016-03-12,1,5
286154,2016-06-06,2016-04-21,1,4
285212,2016-04-03,2016-03-03,1,2
123626,2017-07-16,2014-06-30,2,1
295535,2017-06-29,2017-02-08,3,4
291265,2016-10-30,2016-09-21,2,12
274793,2016-08-01,2015-03-10,5,6
9187,2015-09-12,2014-06-30,0,0
292962,2017-04-08,2016-11-18,4,2
274800,2015-08-23,2015-03-10,4,2
274215,2015-11-17,2015-02-12,5,6
182914,2015-09-12,2014-06-30,1,1
295284,2017-03-14,2017-02-07,1,1
290173,2016-09-20,2016-08-06,1,2
296629,2017-04-10,2017-03-25,1,4
282655,2016-11-18,2015-12-05,4,2
159898,2015-09-17,2014-06-30,1,4
162722,2015-11-28,2014-06-30,42,37
267468,2015-11-14,2014-06-30,1,1
215652,2017-07-16,2014-06-30,7,2
290193,2017-07-29,2016-08-06,13,3
195188,2015-09-09,2014-06-30,2,4
290315,2017-03-03,2016-08-16,6,6
289495,2016-08-11,2016-07-19,1,17
183439,2015-10-23,2014-06-30,2,2
277795,2015-12-16,2015-06-24,2,1
283276,2016-02-09,2015-12-30,1,6
270941,2015-07-10,2014-10-10,6,4
294639,2017-02-27,2017-01-04,2,13
175207,2017-07-16,2014-06-30,1,1
279846,2016-02-24,2015-10-08,1,4
299864,2017-08-10,2017-07-11,0,0
246638,2015-06-24,2014-06-30,1,1
287780,2016-08-24,2016-05-28,1,7
298693,2017-09-13,2017-05-27,5,1
265806,2017-01-11,2014-06-30,0,0
285544,2016-05-26,2016-03-17,6,9
285208,2016-04-10,2016-03-03,1,4
266344,2015-07-31,2014-06-30,7,5
283560,2017-03-14,2016-01-12,4,7
199299,2016-04-05,2014-06-30,1,1
268925,2016-05-20,2014-08-02,8,7
294663,2017-01-24,2017-01-04,0,11
282317,2017-02-12,2015-12-02,5,4
53414,2017-01-04,2014-06-30,2,2
249562,2016-09-16,2014-06-30,0,1
273133,2015-06-25,2014-12-18,0,3
263237,2017-08-24,2014-06-30,1,0
229849,2017-02-05,2014-06-30,4,2
293913,2017-04-07,2016-12-08,1,2
273413,2015-06-24,2014-12-20,5,5
291705,2017-07-16,2016-10-01,1,0
294615,2017-01-30,2017-01-04,1,8
197167,2017-08-29,2014-06-30,30,2
284865,2017-05-31,2016-02-26,2,0
294328,2017-03-11,2016-12-23,0,2
279387,2017-04-21,2015-10-01,6,2
220922,2016-04-22,2014-06-30,3,2
246714,2017-08-02,2014-06-30,1,0
267484,2016-02-21,2014-06-30,3,0
72156,2015-07-04,,0,0
289121,2017-03-27,2016-07-06,4,1
181474,2016-08-29,2014-06-30,0,0
220531,2017-05-22,2014-06-30,3,5
290819,2016-11-06,2016-09-02,2,1
219290,2016-02-21,2014-06-30,2,0
251415,2017-07-09,2014-06-30,4,2
267537,2017-04-01,2014-06-30,1,0
265571,2017-08-31,2014-06-30,17,3
158475,2017-06-09,2014-06-30,1,2
287559,2017-07-16,2016-05-25,3,2
292434,2017-07-06,2016-10-27,9,3
235095,2016-01-08,2014-06-30,4,4
92941,2016-05-18,2014-06-30,4,1
208748,2015-09-12,2014-06-30,0,0
136688,2016-09-09,2014-06-30,5,4
248319,2017-05-16,2014-06-30,2,2
283533,2016-05-24,2016-01-12,6,3
270323,2015-07-04,,0,0
264961,2016-02-11,2014-06-30,5,4
238695,2017-09-07,2014-06-30,0,1
254610,2016-03-24,2014-06-30,0,0
124889,2016-05-18,2014-06-30,4,3
291333,2016-10-30,2016-09-22,1,7
298015,2017-06-11,2017-05-06,1,0
80446,2017-08-25,2014-06-30,2,1
238161,2017-06-19,2014-06-30,8,4
255845,2016-06-16,2014-06-30,4,2
254641,2015-10-04,2014-06-30,4,1
240727,2017-09-10,2014-06-30,2,0
283691,2016-01-23,2016-01-14,0,8
288473,2016-07-07,2016-06-14,1,2
291823,2016-11-22,2016-10-01,1,2
291761,2017-05-03,2016-10-01,3,3
264241,2016-04-13,2014-06-30,15,11
292950,2016-11-28,2016-11-18,1,6
288581,2016-08-09,2016-06-17,1,11
152041,2016-11-18,2014-06-30,0,0
289789,2016-10-11,2016-07-28,2,2
296686,2017-04-19,2017-03-25,1,4
285223,2016-05-17,2016-03-03,3,0
239093,2016-04-07,2014-06-30,3,3
69775,2016-07-16,2014-06-30,2,1
283391,2016-05-20,2016-01-08,4,4
291751,2016-10-27,2016-10-01,1,4
293381,2017-07-16,2016-11-29,8,1
298027,2017-05-17,2017-05-06,0,3
290329,2016-11-20,2016-08-16,3,6
193918,2015-09-11,2014-06-30,0,3
285149,2016-04-02,2016-03-03,2,7
290428,2016-10-13,2016-08-19,1,4
300556,2017-09-14,2017-08-26,0,1
267440,2017-07-16,2014-06-30,1,1
279405,2016-12-17,2015-10-01,3,4
170374,2015-10-14,2014-06-30,1,0
