Jeunesse,Petites mains,265051,Prêt Jeunesse,,oui,abt couplé avec Manon,trimestriel,0,20,12,8,2
Jeunesse,Phileas & autobule,277575,Prêt Jeunesse,,oui,Nouveau,bimestriel,25,20,13,9,5
Jeunesse,Picoti,157476,Prêt Jeunesse,,oui,,mensuel,57,140,49,40,12
Jeunesse,Picsou magazine,265100,RDC / Espace presse,Prêt Jeunesse,oui,,mensuel,39,125,52,18,9
Jeunesse,Pirouette,203415,Prêt Jeunesse,,oui,,mensuel,65,37,19,25,13
Jeunesse,Planète cheval,288271,Prêt Jeunesse,,oui,nouveau ,trimestriel,10,10,9,2,1
Jeunesse,Pomme d'api ,154780,Prêt Jeunesse,,oui,,mensuel,65,133,41,47,12
Jeunesse,Popi,203333,Prêt Jeunesse,,oui,,mensuel,60,277,101,58,24
Jeunesse,P'tites sorcières,230965,RDC / Espace presse,Prêt Jeunesse,oui,,mensuel,69,276,77,46,18
Jeunesse,Quelle histoire magazine,288666,Prêt Jeunesse,,oui,nouveau ,bimestriel,49,14,9,8,9
Jeunesse,Salamandre junior,205651,RDC / Espace presse,Prêt Jeunesse,oui,,bimestriel,29,25,16,16,6
Jeunesse,Science et vie découvertes,157738,RDC / Espace presse,Prêt Jeunesse,oui,,mensuel,46,88,32,35,12
Jeunesse,Spirou,154602,RDC / Espace presse,Prêt Jeunesse,oui,,hebdomadaire,100,49,31,36,49
Jeunesse,Story box ,261784,Prêt Jeunesse,,oui,,mensuel,71,50,35,24,10
Jeunesse,Toboclic,180588,,,,MORT,,0,86,31,36,0
Jeunesse,Toboggan,,Prêt Jeunesse,,oui,nouveau,mensuel,59,,,,
Jeunesse,Toupie,157472,Prêt Jeunesse,,oui,,mensuel,60,169,74,60,27
Jeunesse,Tout comprendre,263636,RDC / Espace presse,Prêt Jeunesse,oui,nouvelle destination 2017,mensuel,65,97,41,25,10
Jeunesse,Tralalire,230017,Prêt Jeunesse,,oui,,mensuel,70,165,47,56,12
Jeunesse,Virgule,157956,RDC / Espace presse,Prêt Jeunesse,oui,,mensuel,55,22,14,15,11
Jeunesse,Wakou,157119,RDC / Espace presse,Prêt Jeunesse,oui,,mensuel,69,18,13,11,0
Jeunesse,Wakou : hors-série ,261053,Prêt Jeunesse,,oui,hs de Wakou,mensuel,0,66,34,29,13
Jeunesse,Wapiti,157471,RDC / Espace presse,Prêt Jeunesse,oui,,mensuel,69,92,43,45,14
Jeunesse,Wapiti : hors-série ,157471,Prêt Jeunesse,,oui,hs de Wapiti,mensuel,0,0,0,0,0
Jeunesse,Youpi  ,157491,RDC / Espace presse,Prêt Jeunesse,oui,,mensuel,70,113,34,45,13
Jeu vidéo,Canard PC,230351,RDC / Espace presse,Prêt 1er étage / Jeu vidéo,oui,,bimensuel,78,,,,
