Stat surprises
280496;2016-06-08
284849;2016-06-08
265392;2016-06-08
236337;2016-06-08
219573;2016-06-08
265471;2016-06-08
286703;2016-06-08
284830;2016-06-10
285091;2016-06-10
285923;2016-06-10
68879;2016-06-11
205659;2016-06-11
287520;2016-06-13
287510;2016-06-13
287504;2016-06-13
286347;2016-06-13
40103;2016-06-13
252243;2016-06-13
277743;2016-06-14
286415;2016-06-14
286448;2016-06-14
286357;2016-06-14
LES_D08_003;2015-06-14
287405;2016-06-14
189236;2016-06-14
265418;2016-06-14
284852;2016-06-14
274335;2016-06-14
286442;2016-06-15
284629;2016-06-15
274336;2016-06-15
255845;2016-06-16
286441;2016-06-17
271999;2016-06-17
215902;2016-06-21
219278;2016-06-21
256730;2016-06-21
206507;2016-06-21
285192;2016-06-21
286425;2016-06-22
285479;2016-06-22
287403;2016-06-22
281270;2016-06-22
248317;2016-06-22
287408;2016-06-23
285721;2016-06-23
286422;2016-06-23
286421;2016-06-23
288440;2016-06-24
288481;2016-06-24
287519;2016-06-24
286837;2016-06-25
288399;2016-06-25
288368;2016-06-25
262337;2016-06-25
271225;2016-06-25
286501;2016-06-25
273305;2016-06-26
288438;2016-06-27
268590;2016-06-27
282642;2016-06-27
288375;2016-06-27
287590;2016-06-28
285334;2016-06-28
287640;2016-06-28
287227;2016-06-28
285948;2016-06-29
220357;2016-06-29
120146;2016-06-29
258983;2016-06-29
220237;2016-06-29
288372;2016-06-30
288480;2016-06-30
254595;2016-06-30
270832;2016-06-30
286841;2016-07-01
285783;2016-07-01
287639;2016-07-01
287616;2016-07-01
285014;2016-07-02
25093;2016-07-03
37406;2016-07-03
260980;2016-07-03
287570;2016-07-04
288453;2016-07-04
248382;2016-07-04
286880;2016-07-07
286519;2016-07-07
287361;2016-07-07
286102;2016-07-07
285865;2016-07-07
288446;2016-07-07
288461;2016-07-07
288495;2016-07-07
288466;2016-07-07
288473;2016-07-07
288432;2016-07-07
214118;2016-07-07
1879450;2016-07-08
224590;2016-07-08
282331;2016-07-10
289077;2016-07-11
288364;2016-07-11
288391;2016-07-11
288435;2016-07-11
288392;2016-07-11
285045;2016-07-12
288388;2016-07-12
288452;2016-07-12
288463;2016-07-12
288393;2016-07-15
69775;2016-07-16
286289;2016-07-16
289335;2016-07-18
280300;2016-07-18
288454;2016-07-19
278489;2016-07-19
245284;2016-07-20
289067;2016-07-20
287860;2016-07-20
289493;2016-07-22
285912;2016-07-23
286870;2016-07-24
259588;2016-07-24
288382;2016-07-26
288427;2016-07-26
288505;2016-07-26
120803;2016-07-26
288139;2016-07-26
286879;2016-07-26
279728;2016-07-29
274793;2016-08-01
250283;2016-08-03
286370;2016-08-03
289161;2016-08-03
15084;2016-08-03
244906;2016-08-03
287875;2016-08-06
288567;2016-08-08
14677;2016-08-08
288568;2016-08-08
288592;2016-08-08
131169;2016-08-09
288637;2016-08-09
286512;2016-08-09
288744;2016-08-09
288590;2016-08-09
288579;2016-08-09
287621;2016-08-09
289223;2016-08-09
288571;2016-08-09
288581;2016-08-09
286387;2016-08-09
281297;2016-08-09
288573;2016-08-11
289495;2016-08-11
266245;2016-08-11
285459;2016-08-12
285445;2016-08-12
284732;2016-08-14
279390;2016-08-15
289197;2016-08-17
289916;2016-08-18
263201;2016-08-18
203889;2016-08-18
195166;2016-08-18
282631;2016-08-20
281530;2016-08-21
289792;2016-08-21
290304;2016-08-23
290270;2016-08-23
290292;2016-08-23
286087;2016-08-24
289138;2016-08-24
287780;2016-08-24
288754;2016-08-24
290174;2016-08-24
263495;2016-08-24
257221;2016-08-24
268593;2016-08-24
289068;2016-08-24
287786;2016-08-24
289066;2016-08-24
274242;2016-08-24
182329;2016-08-24
57764;2016-08-24
246647;2016-08-24
266855;2016-08-24
256909;2016-08-28
283309;2016-08-28
217074;2016-08-28
251217;2016-08-28
164487;2016-08-28
275162;2016-08-28
283299;2016-08-29
242921;2016-08-29
215731;2016-08-29
247780;2016-08-29
274611;2016-08-29
175365;2016-08-29
116896;2016-08-29
212558;2016-08-29
179645;2016-08-29
217042;2016-08-29
181474;2016-08-29
64064;2016-08-29
254682;2016-08-29
227142;2016-08-29
190847;2016-08-29
254652;2016-08-29
270767;2016-08-30
288465;2016-08-31
230135;2016-09-01
269202;2016-09-01
281321;2016-09-01
288596;2016-09-04
286902;2016-09-04
285354;2016-09-04
280684;2016-09-04
290213;2016-09-04
285799;2016-09-08
286840;2016-09-08
287214;2016-09-09
136688;2016-09-09
205973;2016-09-09
289764;2016-09-10
288464;2016-09-11
288366;2016-09-11
