289541,2016-12-13,2016-07-21,4,14
290662,2017-02-07,2016-08-27,3,4
288465,2016-08-31,2016-06-14,2,6
290787,2017-01-29,2016-09-02,6,3
279419,2015-12-04,2015-10-03,0,7
263399,2017-03-03,2014-06-30,0,0
290282,2016-08-17,2016-08-16,0,5
295915,2017-06-29,2017-03-10,4,3
215853,2017-07-16,2014-06-30,0,0
295019,2017-07-21,2017-01-21,7,1
277000,2016-05-11,2015-05-26,3,0
298022,2017-07-13,2017-05-06,1,0
294557,2017-04-29,2017-01-04,3,6
295706,2017-03-03,2017-02-25,0,7
186270,2017-03-02,2014-06-30,4,7
289764,2016-09-10,2016-07-28,2,5
187732,2017-07-24,2014-06-30,1,1
292379,2017-03-15,2016-10-25,2,8
67014,2015-09-12,2014-06-30,2,0
196990,2016-07-27,,0,0
166996,2015-09-11,,0,1
170692,2015-07-10,2014-06-30,1,2
293661,2016-01-12,2016-12-06,0,0
297225,2017-04-20,2017-04-13,1,3
259831,2017-04-13,2014-06-30,5,1
286129,2016-05-18,2016-04-21,1,8
291261,2016-10-30,2016-09-21,1,6
222480,2016-09-24,2014-06-30,2,1
289548,2016-08-23,2016-07-21,0,7
277014,2016-01-16,2015-05-26,4,5
289555,2016-09-17,2016-07-21,1,9
295670,2017-04-29,2017-02-25,2,5
184517,2016-10-22,2014-06-30,1,0
296694,2017-05-02,2017-03-25,1,0
274916,2017-06-21,2015-03-12,6,4
277764,2016-05-16,2015-06-24,9,5
270666,2015-08-25,2014-10-07,7,3
277015,2017-04-06,2015-05-26,5,4
175088,2015-10-20,2014-06-30,1,1
291817,2016-11-22,2016-10-01,1,0
244922,2016-02-27,2014-06-30,16,11
284832,2017-03-12,2016-02-26,1,1
281429,2017-01-11,2015-11-06,4,0
259018,2016-03-12,2014-06-30,3,5
258034,2017-05-16,2014-06-30,2,2
274825,2016-12-31,2015-03-10,3,5
267601,2016-11-18,2014-06-30,2,2
265275,2015-08-21,2014-06-30,1,4
299049,2017-08-05,2017-06-14,2,1
254595,2016-06-30,2014-06-30,2,3
259126,2017-06-13,2014-06-30,0,2
285014,2016-07-02,2016-03-02,3,6
221463,2016-07-06,2014-06-30,4,6
285367,2017-06-13,2016-03-11,0,0
283550,2017-03-14,2016-01-12,10,7
168880,2016-10-12,2014-06-30,0,0
286727,2016-05-25,2016-05-10,1,11
285166,2016-05-04,2016-03-03,2,4
201570,2015-10-10,2014-06-30,2,6
2308,2016-12-30,2014-06-30,0,0
291630,2016-09-30,2016-09-29,0,7
276601,2015-11-20,2015-05-20,4,4
278105,2016-02-12,2015-07-04,2,5
295656,2017-05-30,2017-02-25,1,4
229352,2016-03-05,2014-06-30,3,3
231581,2016-03-23,2014-06-30,5,2
289193,2017-05-10,2016-07-06,0,2
285923,2016-06-10,2016-04-08,3,5
269491,2016-09-24,2014-08-29,8,8
88979,2015-09-08,2014-06-30,1,3
278290,2016-05-09,2015-07-09,5,4
137303,2017-06-05,2014-06-30,0,0
300308,2017-09-07,2017-08-16,1,0
276145,2017-04-14,2015-04-28,0,0
290189,2016-12-22,2016-08-06,5,13
127626,2016-05-28,2014-06-30,1,4
279086,2016-01-05,2015-09-23,2,5
222993,2017-08-03,2014-06-30,1,0
290355,2016-11-30,2016-08-16,2,6
92017,2016-05-06,2014-06-30,1,0
297971,2017-05-17,2017-05-06,0,3
277623,2016-01-12,2015-06-19,3,6
261153,2017-07-04,2014-06-30,1,1
130195,2016-05-13,2014-06-30,3,2
189560,2017-08-16,2014-06-30,0,0
285870,2017-08-05,2016-04-02,0,0
298634,2017-09-07,2017-05-26,4,0
211608,2016-11-10,2014-06-30,1,2
182358,2017-02-07,2014-06-30,0,1
285092,2016-04-10,2016-03-03,1,3
239400,2015-12-16,2014-06-30,1,2
238586,2017-07-16,2014-06-30,0,0
287639,2016-07-01,2016-05-27,1,7
264025,2016-01-16,,1,0
279045,2016-05-11,2015-09-23,6,5
294528,2017-01-26,2017-01-03,0,4
163814,2016-11-18,2014-06-30,3,1
276489,2015-08-21,2015-05-12,2,18
290354,2016-10-30,2016-08-16,4,31
236941,2015-09-08,2014-06-30,0,1
266277,2017-02-07,2014-06-30,0,0
283555,2017-03-14,2016-01-12,6,9
293168,2017-01-15,2016-11-25,1,3
291989,2017-01-29,2016-10-13,5,4
174414,2015-09-08,2014-06-30,0,1
220759,2017-05-16,2014-06-30,0,1
233769,2016-11-15,2014-06-30,0,1
251558,2016-01-05,2014-06-30,5,8
281447,2017-02-19,2015-11-10,2,1
293789,2017-01-24,2016-12-08,2,3
296602,2017-09-07,2017-03-23,6,0
290641,2017-08-31,2016-08-26,3,0
250779,2016-11-18,2014-06-30,3,6
270848,2017-01-28,2014-10-09,5,3
56549,2016-03-30,,3,4
279234,2017-03-31,2015-09-25,5,3
277030,2017-06-03,2015-05-26,13,10
256390,2015-10-27,2014-06-30,5,4
222509,2017-08-05,2014-06-30,4,0
281410,2016-12-31,2015-11-06,3,7
274336,2016-06-15,2015-02-18,15,9
6568,2016-05-31,2014-06-30,1,3
140817,2016-10-29,2014-06-30,1,1
173919,2017-09-06,2014-06-30,2,0
294044,2017-01-26,2016-12-14,0,4
279670,2017-04-30,2015-10-06,4,2
281437,2017-06-24,2015-11-10,2,1
279868,2016-04-10,2015-10-08,4,6
205636,2017-06-06,2014-06-30,2,0
116351,2015-09-02,2014-06-30,1,0
202174,2015-09-08,2014-06-30,1,2
199344,2017-05-02,2014-06-30,0,0
79349,2017-03-07,2014-06-30,0,0
130537,2016-08-13,2014-06-30,0,0
270321,2015-10-20,2014-09-27,2,6
